sim_time,left_pwm,right_pwm,model_pos_x,model_pos_y,theta
11.714,2.5,2.8000000000000003,0.547,0.177,48.919
11.748,2.5,2.8000000000000003,0.551,0.179,49.697
11.786,2.5,2.8000000000000003,0.554,0.181,50.377
11.867,2.5,2.8000000000000003,0.562,0.186,51.904
11.892,2.5,2.8000000000000003,0.563,0.187,52.201
11.902,2.5,2.8000000000000003,0.565,0.189,52.515
11.934,2.5,2.8000000000000003,0.568,0.191,53.117
11.973,2.5,2.8000000000000003,0.571,0.193,53.781
12.007,2.5,2.8000000000000003,0.574,0.195,54.44
12.038,2.5,2.8000000000000003,0.576,0.197,54.876
12.065,2.5,2.8000000000000003,0.578,0.199,55.462
12.103,2.5,2.8000000000000003,0.582,0.201,56.222
12.154,2.5,2.8000000000000003,0.585,0.204,56.929
12.215,2.5,2.8000000000000003,0.589,0.207,57.882
12.244,2.5,2.8000000000000003,0.591,0.209,58.298
12.271,2.5,2.8000000000000003,0.593,0.211,58.842
12.315,2.5,2.8000000000000003,0.595,0.212,59.358
12.342,2.5,2.8000000000000003,0.597,0.214,59.803
12.379,2.5,2.8000000000000003,0.599,0.216,60.292
12.411,2.5,2.8000000000000003,0.601,0.217,60.74
12.436,2.5,2.8000000000000003,0.602,0.219,61.083
12.485,2.5,2.8000000000000003,0.605,0.221,61.657
12.515,2.5,2.8000000000000003,0.606,0.222,62.038
12.545,2.5,2.8000000000000003,0.608,0.224,62.41
12.583,2.5,2.8000000000000003,0.609,0.225,62.852
12.62,2.5,2.8000000000000003,0.611,0.227,63.257
12.657,2.5,2.8000000000000003,0.612,0.228,63.621
12.691,2.5,2.8000000000000003,0.614,0.23,63.947
12.72,2.5,2.8000000000000003,0.615,0.231,64.23
12.743,2.5,2.8000000000000003,0.615,0.231,64.403
12.761,2.5,2.8000000000000003,0.616,0.232,64.611
12.798,1.1000000000000001,0.30000000000000004,0.617,0.234,64.826
12.836,1.1000000000000001,0.30000000000000004,0.618,0.235,64.727
12.878,1.1000000000000001,0.30000000000000004,0.619,0.239,64.364
12.912,1.1000000000000001,0.30000000000000004,0.619,0.24,64.208
12.939,1.1000000000000001,0.30000000000000004,0.62,0.242,64.022
12.969,1.1000000000000001,0.30000000000000004,0.62,0.244,63.805
12.996,1.1000000000000001,0.30000000000000004,0.621,0.245,63.613
13.035,1.1000000000000001,0.30000000000000004,0.621,0.247,63.386
13.064,2.3000000000000003,0.70000000000000007,0.622,0.249,63.187
13.099,2.3000000000000003,0.70000000000000007,0.623,0.253,62.708
